Id,Name,Surname,Division,Manager,Gender,Sexual_Orientation,LGBTQ,Indigenous,Ethnicity,Disability,Minority,Veteran,Date of Birth,Age,Preferred Name,Nationality,Hobbies,Pronouns,Mobile Number,Email,Aug_D_Q1,Aug_D_Q2,Aug_D_Q3,Aug_D_Q4,Aug_D_Q5,D_Negative,D_Neutral,D_Positive,Aug_E_Q1,Aug_E_Q2,Aug_E_Q3,Aug_E_Q4,Aug_E_Q5,E_Negative,E_Neutral,E_Positive,Aug_I_Q1,Aug_I_Q2,Aug_I_Q3,Aug_I_Q4,Aug_I_Q5,I_Negative,I_Neutral,I_Positive
1066,Christy,Purvis,Marketing,No,Male,Heterosexual,No,No,White,No,Yes,No,1984-03-20,38,Christy,Polish,Video Games,He/him/his,599 333 8271,Christy.Purvis@mail.ca,-1,1,-2,1,1,2,0,3,0,1,1,2,1,0,1,4,-2,2,2,-1,2,2,0,3
1067,John,Walker,Sales,No,Male,Prefer not to say,Yes,No,White,No,No,No,1991-10-11,30,John,Tunisian,Sports,He/him/his,925 884 7917,John.Walker@mail.ca,0,-2,0,2,1,1,2,2,2,2,2,2,0,0,1,4,-1,1,2,0,0,1,2,2
1068,Bob,King,IT,No,Male,Heterosexual,No,No,White,No,Yes,No,1958-03-06,64,Bob,Canadian,Sports,He/him/his,404 552 9702,Bob.King@mail.ca,2,-2,2,-2,-2,3,0,2,-2,2,2,1,2,1,0,4,0,1,0,0,2,0,3,2
1069,Michaela,Waterson,HR,No,Female,Homosexual,Prefer not to say,No,White,No,Yes,No,1986-03-23,36,Michaela,American,Sports,She/her/hers,260 102 3720,Michaela.Waterson@mail.ca,1,-2,1,1,1,1,0,4,-2,2,0,1,2,1,1,3,-2,1,2,0,1,1,1,3
1070,Jocelyn,Bennett,Sales,No,Male,Heterosexual,No,No,Asian,No,No,No,1959-07-20,63,Jocelyn,Canadian,Music,He/him/his,569 575 2280,Jocelyn.Bennett@mail.ca,0,0,1,2,1,0,2,3,1,1,2,1,1,0,0,5,0,2,2,0,1,0,2,3
1071,Evie,Allcott,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1988-07-28,34,Evie,Korean,Sports,He/him/his,754 279 6621,Evie.Allcott@mail.ca,-1,1,-1,-2,0,3,1,1,-2,1,1,2,1,1,0,4,-2,2,2,-1,2,2,0,3
1072,Owen,Ebbs,Operations,No,Male,Heterosexual,No,No,White,Yes,No,No,1987-07-22,35,Owen,German,Reading,He/him/his,801 972 4807,Owen.Ebbs@mail.ca,-1,0,-2,1,1,2,1,2,0,2,-1,1,-1,2,1,2,-1,2,2,-2,-1,3,0,2
1073,Ally,Brock,IT,No,Male,Heterosexual,No,No,Middle Eastern,No,Yes,No,1981-06-06,41,Ally,Ukrainian,Music,He/him/his,577 769 8189,Ally.Brock@mail.ca,1,1,2,2,2,0,0,5,-1,0,1,1,-2,2,1,2,1,1,-2,1,2,1,0,4
1074,Estrella,Coates,Operations,No,Female,Heterosexual,No,No,White,No,Yes,No,1994-10-14,27,Estrella,Canadian,Music,She/her/hers,171 870 2083,Estrella.Coates@mail.ca,1,1,2,2,1,0,0,5,-1,0,1,1,-1,2,1,2,-2,-1,-1,-2,-1,5,0,0
1075,Doris,Bennett,RD,No,Prefer not to say,Heterosexual,No,No,White,No,Yes,No,1979-08-26,43,Doris,Canadian,Travelling,They/them/theirs,979 647 8457,Doris.Bennett@mail.ca,1,2,1,2,1,0,0,5,-1,1,1,-1,1,2,0,3,1,1,0,2,-1,1,1,3
1076,Michelle,Hunter,IT,Yes,Prefer not to say,Homosexual,Yes,No,White,No,No,No,1991-11-10,30,Michelle,Canadian,Sports,They/them/theirs,802 774 8581,Michelle.Hunter@mail.ca,1,-1,2,2,2,1,0,4,-2,1,2,-2,1,2,0,3,0,2,1,2,1,0,1,4
1077,Madison,Tindall,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1968-03-01,54,Madison,Cameroonian,Fishing,She/her/hers,172 906 3418,Madison.Tindall@mail.ca,-2,-1,-2,1,2,3,0,2,1,2,2,0,1,0,1,4,-1,2,-2,1,2,2,0,3
1078,Ethan,Maxwell,Sales,No,Female,Prefer not to say,Yes,No,Latin,No,Yes,Yes,1988-12-25,33,Ethan,Canadian,Sports,She/her/hers,213 274 7002,Ethan.Maxwell@mail.ca,1,0,1,1,0,0,2,3,-1,-1,1,-1,0,3,1,1,-2,-1,1,-2,2,3,0,2
1079,Matt,Dixon,IT,No,Female,Heterosexual,No,No,Black,No,No,No,1991-03-12,31,Matt,Canadian,Sports,She/her/hers,976 247 4964,Matt.Dixon@mail.ca,0,0,0,1,-2,1,3,1,1,1,1,1,1,0,0,5,0,2,-2,-1,2,2,1,2
1080,Madelyn,Jarrett,RD,No,Female,Heterosexual,No,No,White,No,No,No,1991-11-20,30,Madelyn,Panamanian,Travelling,She/her/hers,507 961 8405,Madelyn.Jarrett@mail.ca,0,1,-2,1,2,1,1,3,2,2,2,-2,2,1,0,4,2,1,2,2,1,0,0,5
1081,Bernadette,Rothwell,IT,No,Female,Heterosexual,No,No,White,No,No,No,1979-05-10,43,Bernadette,American,Travelling,She/her/hers,537 676 4602,Bernadette.Rothwell@mail.ca,2,1,1,2,1,0,0,5,-1,-1,2,0,2,2,1,2,2,1,2,2,1,0,0,5
1082,Joseph,Griffiths,IT,No,Male,Heterosexual,No,No,Asian,No,No,No,1977-02-17,45,Joseph,Philippine,Reading,He/him/his,768 288 3930,Joseph.Griffiths@mail.ca,-1,-1,1,-1,-1,4,0,1,-2,-1,-1,1,0,3,1,1,-1,0,0,0,1,1,3,1
1083,Macy,Waterhouse,IT,No,Male,Heterosexual,No,No,White,No,No,No,1958-02-04,64,Macy,Canadian,Music,He/him/his,870 953 6396,Macy.Waterhouse@mail.ca,2,-1,-1,2,2,2,0,3,2,1,1,1,2,0,0,5,0,0,-2,-1,-1,3,2,0
1084,Alessia,Donnelly,Sales,No,Male,Heterosexual,No,No,Asian,No,No,No,1992-03-22,30,Alessia,Indian,Cooking,He/him/his,955 948 6141,Alessia.Donnelly@mail.ca,-2,0,-2,1,-1,3,1,1,1,-2,2,1,0,1,1,3,0,1,1,-2,1,1,1,3
1085,Penelope,Crawley,IT,No,Male,Heterosexual,No,No,White,Yes,No,No,1983-11-17,38,Penelope,Canadian,Cooking,He/him/his,129 335 8761,Penelope.Crawley@mail.ca,1,2,2,1,1,0,0,5,0,1,1,1,1,0,1,4,-2,2,1,2,0,1,1,3
1086,Hadley,Jones,Sales,No,Male,Heterosexual,No,Yes,White,No,Yes,No,1987-02-18,35,Hadley,Canadian,Video Games,He/him/his,878 930 5491,Hadley.Jones@mail.ca,0,-1,-1,1,1,2,1,2,2,1,2,-1,2,1,0,4,2,1,2,1,1,0,0,5
1087,Jayden,Shepherd,IT,No,Male,Heterosexual,No,No,Latin,No,No,No,1960-10-02,62,Jayden,Indian,Travelling,He/him/his,654 799 5850,Jayden.Shepherd@mail.ca,1,1,1,1,1,0,0,5,-1,1,-1,2,2,2,0,3,-2,2,-1,-1,1,3,0,2
1088,Andrea,Gaynor,IT,No,Female,Heterosexual,No,No,White,No,Yes,No,1977-01-23,45,Andrea,Malaysian,Sports,She/her/hers,499 915 5069,Andrea.Gaynor@mail.ca,2,-2,2,1,0,1,1,3,0,1,0,-1,2,1,2,2,1,2,1,1,2,0,0,5
1089,Tony,Russel,IT,No,Female,Heterosexual,No,No,White,No,No,No,1981-07-28,41,Tony,Polish,Video Games,She/her/hers,581 142 1369,Tony.Russel@mail.ca,1,-1,1,2,0,1,1,3,-1,2,2,0,1,1,1,3,0,0,-1,2,-1,2,2,1
1090,Aileen,Fleming,HR,No,Female,Heterosexual,No,No,White,No,No,No,1971-06-23,51,Aileen,Philippine,Music,She/her/hers,416 929 9134,Aileen.Fleming@mail.ca,0,1,1,-2,0,1,2,2,2,2,1,0,1,0,1,4,2,2,2,2,0,0,1,4
1091,Roger,Edwards,Finance,No,Female,Heterosexual,No,No,White,Yes,No,No,1994-03-31,28,Roger,Canadian,Fishing,She/her/hers,149 161 4650,Roger.Edwards@mail.ca,1,2,1,2,2,0,0,5,-2,1,-1,2,2,2,0,3,-2,2,1,-2,1,2,0,3
1092,Bart,Jarrett,Sales,No,Female,Heterosexual,No,No,White,No,No,No,1977-07-27,45,Bart,Zimbabwean,Fishing,She/her/hers,683 400 5174,Bart.Jarrett@mail.ca,-1,1,-2,2,1,2,0,3,0,1,-1,1,1,1,1,3,-2,1,-1,-2,2,3,0,2
1093,Adela,Gordon,IT,No,Male,Prefer not to say,Yes,No,White,No,No,No,1983-07-09,39,Adela,Canadian,Video Games,He/him/his,603 538 5929,Adela.Gordon@mail.ca,-2,-2,-2,2,0,3,1,1,0,2,1,0,2,0,2,3,0,1,2,1,2,0,1,4
1094,Felicity,Anderson,Operations,No,Other,Prefer not to say,Yes,No,White,No,No,No,1987-03-22,35,Felicity,Mexican,Travelling,Ze/hir/hirs,261 520 8387,Felicity.Anderson@mail.ca,-2,0,0,1,-2,2,2,1,-2,-1,1,-1,-2,4,0,1,-1,1,2,2,1,1,0,4
1095,Lexi,Nanton,Sales,No,Female,Heterosexual,No,No,White,No,No,No,1966-06-09,56,Lexi,Chilean,Sports,She/her/hers,701 701 1146,Lexi.Nanton@mail.ca,-1,1,0,1,1,1,1,3,0,1,2,-1,2,1,1,3,-1,1,1,0,2,1,1,3
1096,Phoebe,Nicolas,Finance,No,Male,Prefer not to say,Yes,No,White,No,No,No,1996-09-01,26,Phoebe,Indian,Travelling,He/him/his,355 921 4490,Phoebe.Nicolas@mail.ca,1,0,1,2,-2,1,1,3,0,2,-1,0,2,1,2,2,-1,1,0,-2,2,2,1,2
1097,Enoch,Locke,Finance,No,Male,Heterosexual,No,No,White,No,Yes,No,1987-11-16,34,Enoch,Canadian,Music,He/him/his,981 971 6433,Enoch.Locke@mail.ca,1,2,2,1,2,0,0,5,-1,2,1,2,1,1,0,4,-1,1,-1,-2,1,3,0,2
1098,Jayden,Lewis,Finance,No,Female,Heterosexual,No,No,White,Yes,No,No,1967-03-04,55,Jayden,Ukrainian,Music,She/her/hers,333 231 9269,Jayden.Lewis@mail.ca,2,-1,2,1,1,1,0,4,-1,2,2,-1,-2,3,0,2,0,2,2,1,1,0,1,4
1099,Keira,Whitehouse,Sales,Yes,Male,Heterosexual,No,No,Other,No,No,No,1959-06-14,63,Keira,Canadian,Fishing,He/him/his,739 550 5564,Keira.Whitehouse@mail.ca,-2,-2,0,0,-2,3,2,0,-2,1,1,-1,-1,3,0,2,2,-2,-2,2,-1,3,0,2
1100,Ron,Gardner,RD,Yes,Female,Heterosexual,No,No,White,No,Yes,No,1993-12-07,28,Ron,Canadian,Music,She/her/hers,379 253 7582,Ron.Gardner@mail.ca,0,-1,-2,1,2,2,1,2,-1,1,1,-1,1,2,0,3,-2,-1,-2,-2,-1,5,0,0
1101,Hayden,Cunningham,Sales,No,Female,Prefer not to say,Yes,No,Asian,No,No,No,1985-12-04,36,Hayden,American,Fishing,She/her/hers,750 317 5651,Hayden.Cunningham@mail.ca,-1,1,-1,1,0,2,1,2,2,1,-1,2,1,1,0,4,-1,0,-2,-1,-1,4,1,0
1102,Russel,Judd,Marketing,No,Male,Heterosexual,No,No,White,No,No,No,1988-11-01,33,Russel,Canadian,Sports,He/him/his,187 725 6683,Russel.Judd@mail.ca,1,1,1,1,1,0,0,5,-1,-1,1,2,-2,3,0,2,2,1,1,1,2,0,0,5
1103,Liliana,Lindsay,Operations,No,Female,Heterosexual,No,No,White,Yes,No,No,1985-01-16,37,Liliana,Canadian,Fishing,She/her/hers,461 617 3679,Liliana.Lindsay@mail.ca,0,2,1,2,2,0,1,4,1,-2,-2,2,-2,3,0,2,2,-2,-1,1,-1,3,0,2
1104,Ivy,Cartwright,Marketing,No,Male,Prefer not to say,Yes,No,White,No,No,No,1958-04-13,64,Ivy,Canadian,Sports,He/him/his,769 583 4783,Ivy.Cartwright@mail.ca,-2,-1,-1,1,0,3,1,1,-1,2,1,1,-2,2,0,3,0,0,1,2,-1,1,2,2
1105,Matthew,Murphy,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1994-04-12,28,Matthew,Canadian,Sports,He/him/his,311 297 7202,Matthew.Murphy@mail.ca,2,1,-2,1,2,1,0,4,1,1,2,2,1,0,0,5,-2,1,-2,1,1,2,0,3
1106,Marjorie,Murray,IT,No,Female,Heterosexual,No,No,Black,Yes,No,No,1997-01-16,25,Marjorie,American,Sports,She/her/hers,910 597 8083,Marjorie.Murray@mail.ca,2,2,2,2,1,0,0,5,-2,2,0,2,2,1,1,3,1,1,2,-1,1,1,0,4
1107,Roger,Garcia,IT,No,Male,Heterosexual,No,No,White,No,No,No,1990-10-23,31,Roger,Haitian,Reading,He/him/his,754 491 5039,Roger.Garcia@mail.ca,1,-1,1,2,2,1,0,4,-1,1,2,1,-2,2,0,3,-2,1,1,-1,1,2,0,3
1108,Leroy,Booth,Operations,No,Male,Heterosexual,No,No,White,No,No,No,1983-05-03,39,Leroy,Lithuanian,Reading,He/him/his,512 636 4814,Leroy.Booth@mail.ca,1,0,2,1,2,0,1,4,1,2,0,2,2,0,1,4,1,1,1,1,2,0,0,5
1109,Ramon,Veale,Sales,No,Male,Heterosexual,No,No,Asian,Yes,Yes,No,1996-11-03,25,Ramon,Canadian,Music,He/him/his,313 607 1259,Ramon.Veale@mail.ca,1,0,2,1,-2,1,1,3,2,2,-1,2,1,1,0,4,0,2,2,-2,1,1,1,3
1110,Havana,Gaynor,Operations,No,Male,Heterosexual,No,No,White,No,No,No,1980-12-14,41,Havana,Canadian,Sports,He/him/his,668 610 6292,Havana.Gaynor@mail.ca,-1,2,-2,1,1,2,0,3,-1,1,1,2,1,1,0,4,-2,1,1,2,2,1,0,4
1111,Chester,Hunter,Finance,No,Male,Prefer not to say,Yes,No,Asian,Prefer not to say,No,No,1979-03-11,43,Chester,German,Sports,He/him/his,155 793 1082,Chester.Hunter@mail.ca,0,2,-1,2,1,1,1,3,1,2,-1,2,2,1,0,4,1,1,1,1,-1,1,0,4
1112,Daria,Simpson,Operations,No,Prefer not to say,Heterosexual,No,No,White,No,No,No,1988-02-22,34,Daria,Indian,Sports,They/them/theirs,735 110 4710,Daria.Simpson@mail.ca,2,2,2,-2,-2,2,0,3,-2,-2,0,0,1,2,2,1,-1,1,2,-2,1,2,0,3
1113,Benny,Irwin,Operations,No,Female,Heterosexual,No,No,White,No,Yes,No,1958-04-14,64,Benny,Canadian,Music,She/her/hers,923 100 2141,Benny.Irwin@mail.ca,-2,2,-1,2,1,2,0,3,2,1,2,-1,2,1,0,4,0,1,2,0,0,0,3,2
1114,Rosemary,Veale,Finance,No,Female,Heterosexual,No,No,Asian,No,No,No,1985-10-10,36,Rosemary,Pakistani,Reading,She/her/hers,989 602 3310,Rosemary.Veale@mail.ca,1,-2,-1,2,1,2,0,3,1,1,2,-2,-2,2,0,3,2,-2,2,-1,-2,3,0,2
1115,Celina,Steer,IT,No,Male,Homosexual,Yes,Yes,Black,No,No,No,1958-12-10,63,Celina,Colombian,Sports,He/him/his,574 110 6423,Celina.Steer@mail.ca,-1,0,2,1,0,1,2,2,-2,2,2,2,1,1,0,4,2,1,1,2,2,0,0,5
1116,Chloe,Oswald,Marketing,No,Female,Heterosexual,No,No,Asian,No,No,No,1983-06-01,39,Chloe,Canadian,Reading,She/her/hers,911 834 4966,Chloe.Oswald@mail.ca,1,0,1,2,-1,1,1,3,-2,-1,-1,0,-2,4,1,0,1,1,2,0,1,0,1,4
1117,Maya,Verdon,IT,No,Female,Homosexual,Yes,No,White,No,No,No,1977-01-07,45,Maya,Canadian,Video Games,She/her/hers,273 789 6138,Maya.Verdon@mail.ca,2,-2,1,1,-2,2,0,3,0,2,2,-1,1,1,1,3,-2,2,2,-2,1,2,0,3
1118,Selena,Stanton,Sales,No,Male,Heterosexual,No,No,White,No,Yes,No,1985-11-02,36,Selena,Moroccan,Crafting,He/him/his,127 519 8752,Selena.Stanton@mail.ca,2,-1,1,2,1,1,0,4,-2,2,1,-2,1,2,0,3,-1,-1,-1,-2,-2,5,0,0
1119,Angelique,Cadman,Finance,No,Female,Heterosexual,No,No,White,No,No,No,1986-04-26,36,Angelique,American,Sports,She/her/hers,717 609 2067,Angelique.Cadman@mail.ca,0,0,-2,1,0,1,3,1,1,2,1,-1,2,1,0,4,-2,1,2,-2,2,2,0,3
1120,Lucas,Rixon,Marketing,No,Male,Heterosexual,No,No,White,No,Yes,No,1994-08-08,28,Lucas,Canadian,Fishing,He/him/his,408 963 5477,Lucas.Rixon@mail.ca,0,-1,-1,1,1,2,1,2,-2,1,2,2,2,1,0,4,0,1,1,-2,0,1,2,2
1121,Judith,Nicholls,Operations,No,Male,Heterosexual,No,No,White,No,Yes,No,1979-08-25,43,Judith,Peruvian,Travelling,He/him/his,349 302 4149,Judith.Nicholls@mail.ca,2,2,1,1,2,0,0,5,0,1,1,2,0,0,2,3,0,2,2,-2,1,1,1,3
1122,Alexander,Malone,HR,Yes,Male,Heterosexual,No,Yes,White,No,No,No,1971-08-07,51,Alexander,Canadian,Music,He/him/his,142 759 5397,Alexander.Malone@mail.ca,2,-1,-2,1,-2,3,0,2,0,2,2,2,1,0,1,4,1,1,2,2,2,0,0,5
1123,Cherish,Gordon,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1990-09-23,32,Cherish,Mozambican,Crafting,He/him/his,730 609 3928,Cherish.Gordon@mail.ca,-2,2,1,1,2,1,0,4,-1,0,-2,1,-1,3,1,1,-1,2,-2,1,1,2,0,3
1124,Candice,Lunt,Finance,No,Male,Heterosexual,No,No,Black,No,No,No,1979-04-04,43,Candice,American,Music,He/him/his,490 115 5772,Candice.Lunt@mail.ca,1,0,1,1,1,0,1,4,1,1,1,1,1,0,0,5,2,1,-1,2,1,1,0,4
1125,Brad,Calderwood,IT,No,Male,Heterosexual,No,No,White,Prefer not to say,No,No,1980-01-29,42,Brad,German,Sports,He/him/his,895 396 2395,Brad.Calderwood@mail.ca,0,-2,-2,1,-2,3,1,1,-1,2,-1,2,1,2,0,3,0,1,2,2,1,0,1,4
1126,Elisabeth,Power,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1978-04-19,44,Elisabeth,Salvadorian,Sports,He/him/his,943 854 2503,Elisabeth.Power@mail.ca,2,2,0,2,-1,1,1,3,-1,1,1,1,-1,2,0,3,0,2,2,-2,1,1,1,3
1127,Josh,Jones,IT,No,Male,Heterosexual,Prefer not to say,No,Asian,Yes,No,No,1978-04-03,44,Josh,Canadian,Travelling,He/him/his,213 792 3445,Josh.Jones@mail.ca,-1,0,-2,1,2,2,1,2,-1,-2,0,2,-1,3,1,1,-1,2,2,0,-1,2,1,2
1128,Ada,Clayton,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1994-03-31,28,Ada,Canadian,Fishing,He/him/his,941 811 8475,Ada.Clayton@mail.ca,-1,-2,-1,1,1,3,0,2,-2,2,1,1,1,1,0,4,-1,2,2,-1,2,2,0,3
1129,Johnny,Mccormick,Marketing,No,Male,Heterosexual,No,No,Asian,No,No,Yes,1991-02-05,31,Johnny,Canadian,Cooking,He/him/his,571 578 7041,Johnny.Mccormick@mail.ca,0,2,-1,0,-2,2,2,1,2,2,2,2,-2,1,0,4,2,2,1,1,1,0,0,5
1130,Noah,Craig,Finance,No,Male,Heterosexual,No,No,Middle Eastern,No,No,No,1978-09-23,44,Noah,Indonesian,Video Games,He/him/his,728 237 9586,Noah.Craig@mail.ca,-1,2,-2,2,2,2,0,3,0,1,0,1,1,0,2,3,1,2,2,2,1,0,0,5
1131,Marilyn,Ralph,Sales,No,Male,Heterosexual,No,No,White,No,No,No,1975-03-05,47,Marilyn,Philippine,Cooking,He/him/his,601 784 5777,Marilyn.Ralph@mail.ca,2,0,-1,-2,-2,3,1,1,-2,1,2,2,0,1,1,3,-1,1,2,-2,1,2,0,3
1132,Penny,Overson,Marketing,No,Female,Heterosexual,No,No,Asian,Yes,No,No,1984-07-18,38,Penny,Mozambican,Travelling,She/her/hers,964 734 2721,Penny.Overson@mail.ca,1,-1,-2,0,-2,3,1,1,2,1,-1,-2,-2,3,0,2,2,2,2,1,1,0,0,5
1133,Jack,Wheeler,Finance,No,Male,Heterosexual,No,No,White,No,Yes,No,1972-03-05,50,Jack,German,Video Games,He/him/his,545 705 5264,Jack.Wheeler@mail.ca,2,0,1,1,2,0,1,4,-2,2,2,2,2,1,0,4,0,1,-1,1,1,1,1,3
1134,Chloe,Gaynor,IT,No,Male,Heterosexual,No,No,White,No,No,No,1987-02-24,35,Chloe,Canadian,Travelling,He/him/his,774 761 2428,Chloe.Gaynor@mail.ca,2,0,1,2,2,0,1,4,-2,1,2,1,2,1,0,4,-1,1,2,0,2,1,1,3
1135,Lucas,Neal,Marketing,No,Female,Heterosexual,No,No,White,No,No,No,1993-08-24,29,Lucas,Canadian,Crafting,She/her/hers,133 757 6848,Lucas.Neal@mail.ca,-1,-2,-1,2,2,3,0,2,2,1,2,1,-1,1,0,4,-2,0,0,0,2,1,3,1
1136,Benny,Ranks,Sales,No,Female,Prefer not to say,Prefer not to say,No,Black,Prefer not to say,No,No,1974-07-22,48,Benny,Canadian,Cooking,She/her/hers,725 539 9663,Benny.Ranks@mail.ca,2,-2,1,0,-2,2,1,2,0,0,-1,0,0,1,4,0,1,0,2,1,0,0,2,3
1137,Anthony,Rigg,RD,No,Male,Heterosexual,No,No,Asian,No,No,No,1987-06-28,35,Anthony,Canadian,Music,He/him/his,720 804 7934,Anthony.Rigg@mail.ca,-1,2,1,2,0,1,1,3,-1,1,2,-2,1,2,0,3,1,2,1,0,1,0,1,4
1138,Denis,Freeburn,Marketing,No,Female,Homosexual,Yes,No,White,No,Yes,No,1992-04-29,30,Denis,Canadian,Travelling,She/her/hers,386 882 5368,Denis.Freeburn@mail.ca,0,0,-1,2,0,1,3,1,1,2,2,-1,2,1,0,4,1,1,2,-2,1,1,0,4
1139,Johnny,Moreno,Marketing,Yes,Male,Prefer not to say,Yes,No,Asian,No,Yes,No,1982-12-16,39,Johnny,Hungarian,Travelling,He/him/his,616 641 4728,Johnny.Moreno@mail.ca,2,0,1,2,-1,1,1,3,-2,1,1,2,2,1,0,4,-1,-1,1,-1,-2,4,0,1
1140,Daphne,Young,RD,No,Prefer not to say,Heterosexual,No,Yes,White,No,No,No,1985-12-12,36,Daphne,Canadian,Sports,They/them/theirs,360 321 3302,Daphne.Young@mail.ca,2,-1,0,-2,0,2,2,1,2,-1,1,2,-2,2,0,3,1,0,-2,2,-2,2,1,2
1141,Quinn,Little,Finance,Yes,Male,Heterosexual,No,No,White,No,No,Prefer not to say,1994-09-27,28,Quinn,Canadian,Music,He/him/his,607 481 3699,Quinn.Little@mail.ca,-2,1,-2,1,1,2,0,3,-2,2,1,-1,-1,3,0,2,1,1,1,1,2,0,0,5
1142,Roger,Gunn,Marketing,No,Male,Heterosexual,No,No,White,No,No,No,1991-10-20,30,Roger,Canadian,Travelling,He/him/his,514 859 8235,Roger.Gunn@mail.ca,-2,0,0,2,1,1,2,2,-1,2,2,-2,-2,3,0,2,1,1,2,1,1,0,0,5
1143,Sebastian,Preston,Finance,No,Male,Heterosexual,No,No,White,No,No,No,1986-07-28,36,Sebastian,Mexican,Crafting,He/him/his,162 820 1167,Sebastian.Preston@mail.ca,-2,2,0,0,0,1,3,1,2,1,2,0,2,0,1,4,-2,-1,0,0,0,2,3,0
1144,Aisha,Samuel,Sales,No,Female,Heterosexual,No,No,White,Yes,No,Yes,1997-05-25,25,Aisha,Finnish,Sports,She/her/hers,601 632 7266,Aisha.Samuel@mail.ca,0,0,1,2,1,0,2,3,-1,2,-1,0,1,2,1,2,-2,2,2,0,2,1,1,3
1145,Adeline,Vinton,Sales,No,Female,Heterosexual,No,No,White,No,Yes,No,1993-07-06,29,Adeline,German,Sports,She/her/hers,550 831 2666,Adeline.Vinton@mail.ca,-1,-2,-2,1,2,3,0,2,-1,2,1,0,-2,2,1,2,0,1,2,-1,2,1,1,3
1146,Elijah,Kelly,Sales,No,Female,Heterosexual,No,No,White,No,No,No,1979-03-26,43,Elijah,Polish,Sports,She/her/hers,711 249 6465,Elijah.Kelly@mail.ca,1,2,2,2,2,0,0,5,1,1,2,-2,2,1,0,4,2,1,1,1,2,0,0,5
1147,Johnny,Stewart,Marketing,No,Male,Heterosexual,No,No,White,No,Yes,No,1994-05-28,28,Johnny,Canadian,Cooking,He/him/his,897 420 4964,Johnny.Stewart@mail.ca,2,1,1,2,2,0,0,5,-2,2,2,2,1,1,0,4,-2,2,2,-2,2,2,0,3
1148,Leroy,Tait,Operations,No,Female,Prefer not to say,Prefer not to say,No,White,No,No,No,1983-04-16,39,Leroy,Canadian,Travelling,She/her/hers,319 892 7503,Leroy.Tait@mail.ca,2,0,1,1,1,0,1,4,2,1,1,-2,1,1,0,4,0,2,-1,-1,0,2,2,1
1149,Belinda,Richardson,RD,No,Female,Prefer not to say,Yes,No,White,No,No,No,1980-12-31,41,Belinda,Canadian,Travelling,She/her/hers,913 977 2949,Belinda.Richardson@mail.ca,-1,-1,-1,1,-2,4,0,1,2,1,2,0,0,0,2,3,0,2,-1,1,2,1,1,3
1150,Elijah,Taylor,Operations,No,Male,Prefer not to say,Yes,No,White,No,No,No,1985-08-14,37,Elijah,Canadian,Music,He/him/his,272 805 5486,Elijah.Taylor@mail.ca,0,0,-2,-2,-2,3,2,0,-1,1,1,2,-2,2,0,3,2,2,2,1,2,0,0,5
1151,Janice,Ainsworth,Marketing,No,Female,Heterosexual,No,No,Asian,No,No,No,1961-12-04,60,Janice,Canadian,Fishing,She/her/hers,748 124 5383,Janice.Ainsworth@mail.ca,0,-2,-2,1,1,2,1,2,1,1,1,0,2,0,1,4,1,1,0,2,2,0,1,4
1152,George,Stone,RD,No,Male,Heterosexual,Prefer not to say,No,White,No,No,No,1981-03-20,41,George,Canadian,Travelling,He/him/his,190 833 5286,George.Stone@mail.ca,-2,0,0,2,2,1,2,2,2,1,1,2,1,0,0,5,1,0,-1,-2,-1,3,1,1
1153,Joseph,Phillips,HR,No,Male,Prefer not to say,Prefer not to say,No,Middle Eastern,No,Yes,No,1981-02-28,41,Joseph,British,Travelling,He/him/his,445 541 1594,Joseph.Phillips@mail.ca,-2,0,-1,2,-1,3,1,1,1,1,2,2,1,0,0,5,2,1,2,2,1,0,0,5
1154,Nicholas,Quinn,Sales,No,Male,Heterosexual,No,Yes,White,No,No,No,1976-05-04,46,Nicholas,Canadian,Video Games,He/him/his,953 660 7884,Nicholas.Quinn@mail.ca,0,0,1,2,2,0,2,3,-2,1,2,-1,2,2,0,3,2,2,1,1,1,0,0,5
1155,Chadwick,Sherry,IT,Yes,Male,Heterosexual,No,No,White,No,No,No,1987-03-06,35,Chadwick,Indonesian,Cooking,He/him/his,770 371 3575,Chadwick.Sherry@mail.ca,2,0,2,1,2,0,1,4,0,0,1,2,2,0,2,3,0,2,1,-1,2,1,1,3
1156,Manuel,Swan,Sales,No,Male,Other,Yes,No,White,No,Yes,No,1990-11-29,31,Manuel,Bangladeshi,Travelling,He/him/his,242 780 5939,Manuel.Swan@mail.ca,0,2,2,0,2,0,2,3,0,-1,2,-2,1,2,1,2,-1,2,2,-1,1,2,0,3
1157,Wade,Blythe,IT,No,Female,Heterosexual,No,No,Middle Eastern,No,No,No,1966-10-22,55,Wade,Lebanese,Sports,She/her/hers,353 443 5024,Wade.Blythe@mail.ca,-2,2,-1,1,-1,3,0,2,2,1,0,-2,2,1,1,3,0,2,1,1,2,0,1,4
